prod_name,prod_price,prod_link
"Lenovo ThinkPad E15 (2021) Intel Core i3 11th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/256GB SSD/DOS/Fingerprint Reader/Black/Aluminium Surface/Black/ 1.7 kg), 20TDS0A200","₹39,990",https://www.amazon.in/Lenovo-ThinkPad-Fingerprint-Aluminium-20TDS0A200/dp/B08Y938BLK/ref=sr_1_195?dchild=1&keywords=Laptop&qid=1620993538&sr=8-195
"Lenovo Ideapad Slim 3 10th Gen Intel Core i5 15.6"" (39.62cms) FHD Thin and Light Laptop (8GB/1TB/Windows 10/MS Office/Grey/1.85Kg), 81WE004WIN",,https://www.amazon.in/Lenovo-Ideapad-Laptop-Windows-81WE004WIN/dp/B087D4K9RL/ref=sr_1_196?dchild=1&keywords=Laptop&qid=1620993538&sr=8-196
Acer Aspire 3 Laptop Intel Core I3 11th Gen - (4 GB/1 TB HDD/ Windows 10 Home) A315-58 with 39.6 cm (15.6 Inches) FHD Display / 1.7 Kgs,"₹36,490",https://www.amazon.in/Acer-Aspire-Laptop-Intel-Core/dp/B0937CXX8H/ref=sr_1_197?dchild=1&keywords=Laptop&qid=1620993538&sr=8-197
"Acer Aspire 5 Intel Core i3 11th Generation 15.6"" (39.62 cms) - (4 GB/256 GB SSD/MS Office 2019/Windows 10 Home/Intel UHD Graphics /1.65Kg/Silver) A515-56","₹36,990",https://www.amazon.in/Acer-Aspire-Intel-Generation-39-62/dp/B091YK7PRH/ref=sr_1_198?dchild=1&keywords=Laptop&qid=1620993538&sr=8-198
"HP Envy x360 Convertible Touchscreen 13.3-inch (33.78 cms) FHD Laptop (3rd Gen Ryzen 5 4500U/8GB/512GB SSD/Win 10 Home/Night Fall Black/1.32kg), 13-ay0045AU","₹73,990",https://www.amazon.in/HP-Convertible-Touchscreen-13-3-inch-13-ay0045AU/dp/B08D5F4B6M/ref=sr_1_199?dchild=1&keywords=Laptop&qid=1620993538&sr=8-199
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 500 GB Harddisk & 256 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹42,290",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N7F9MV/ref=sr_1_200?dchild=1&keywords=Laptop&qid=1620993538&sr=8-200
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 1TB Harddisk & 128 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹42,290",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N6WZ7F/ref=sr_1_201?dchild=1&keywords=Laptop&qid=1620993538&sr=8-201
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 8 GB Ram, 2TB Harddisk & 512 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹42,290",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N5W1KB/ref=sr_1_202?dchild=1&keywords=Laptop&qid=1620993538&sr=8-202
Acer Extensa 15 EX215-22-A7D9 (NX.EG9SI.001) Laptop (AMD Athlon Gold/ 4GB RAM/ 1TB HDD/ Windows 10 Home/ AMD Radeon Graphics/ 15.6 Inch Screen),"₹35,000",https://www.amazon.in/Acer-Extensa-EX215-22-A7D9-NX-EG9SI-001-Graphics/dp/B08QG68JXS/ref=sr_1_203?dchild=1&keywords=Laptop&qid=1620993538&sr=8-203
"Lenovo Ideapad Slim 3i 81WB00ANIN 10thGen Intel i5 15.6"" FHD Thin & Light Laptop 8GB/1TB/Win10/MSO/NVIDIA MX130 2GB Graphics/1.85Kg + T210 Casual Laptop Briefcase/Toploader 15.6""+ 300 Wireless Mouse",50438.00,https://www.amazon.in/Lenovo-81WB00ANIN-Graphics-Briefcase-Toploader/dp/B08L5PY7B4/ref=sr_1_204?dchild=1&keywords=Laptop&qid=1620993538&sr=8-204
"Lenovo V145-AMD-A6 15.6 inch HD Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Black/ 2.1 kg), 81MTA000IH","₹27,980",https://www.amazon.in/Lenovo-V145-AMD-A6-Laptop-Windows-81MTA000IH/dp/B083C9RDCW/ref=sr_1_205?dchild=1&keywords=Laptop&qid=1620993538&sr=8-205
"Lenovo Ideapad S340 Intel Core i5 10th Gen 14"" (35.56cms) FHD Thin and Light Laptop (8GB/512GB/Windows 10/Office 2019/NVIDIA MX230 2GB Graphics/Grey/1.6Kg), 81WJ002SIN","₹55,990",https://www.amazon.in/Lenovo-Ideapad-Windows-Graphics-81WJ002SIN/dp/B08696H3JD/ref=sr_1_206?dchild=1&keywords=Laptop&qid=1620993538&sr=8-206
"(Renewed) Dell Inspiron 3595 15.6-inch HD Laptop (A9-9425/4GB/1TB HDD/Windows 10 + Microsoft Office/Radeon R5 Integrated Graphics), Silver","₹27,990",https://www.amazon.in/Dell-Inspiron-15-6-inch-Microsoft-Integrated/dp/B0895Y88HZ/ref=sr_1_207?dchild=1&keywords=Laptop&qid=1620993538&sr=8-207
"Dell Vostro 3400 14"" FHD Display Laptop (I5-1135G7 / 8GB / 512GB SSD / NVIDIA MX330 2GB Graphics / Win 10 + MSO / Backlit KB / Dune Color ) D552172WIN9DE","₹59,990",https://www.amazon.in/Dell-Vostro-3400-I5-1135G7-D552172WIN9DE/dp/B093HC6BXN/ref=sr_1_208?dchild=1&keywords=Laptop&qid=1620993538&sr=8-208
"Mi Notebook 14 Intel core i3-10110U 10th Gen FHD Ultra Thin and Light Laptop (8GB/256GB SSD/Windows 10, Home/Intel UHD Graphics/Silver/1.5Kg), XMA1901-FI","₹37,999",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A100960420MPL3S5A8Q36&url=%2FNotebook-i3-10110U-Windows-Graphics-XMA1901-FI%2Fdp%2FB08M47V1SS%2Fref%3Dsr_1_209_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993541%26sr%3D8-209-spons%26psc%3D1&qualifier=1620993541&id=6134011395490316&widgetName=sp_atf_next
"HP 14 10th Gen Intel Core i5 14"" (35.56cms) HD Laptop (i5-10210U/8GB/512GB SSD/Win 10/MS Office/Win 10/Jet Black/1.5 kg), 14-ck2018tu","₹56,900",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A10083762VSD17VREMHD8&url=%2FHP-14-inch-Laptop-i5-10210U-14-ck2018tu%2Fdp%2FB08HJXVDHN%2Fref%3Dsr_1_210_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993541%26sr%3D8-210-spons%26psc%3D1&qualifier=1620993541&id=6134011395490316&widgetName=sp_atf_next
"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i3, 8 GB RAM, 256GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1036TU)","₹48,990",https://www.amazon.in/HP-Pavilion-Touchscreen-Convertible-14-dw1036TU/dp/B08SRDW9ZT/ref=sr_1_211?dchild=1&keywords=Laptop&qid=1620993541&sr=8-211
"Mi Notebook Horizon Edition 14 Intel Core i5-10210U 10th Gen 14-inch (35.56 cms) Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg), XMA1904-AR+Webcam",53999.00,https://www.amazon.in/Notebook-Horizon-i5-10210U-Graphics-XMA1904-AR/dp/B089F5JGM1/ref=sr_1_212?dchild=1&keywords=Laptop&qid=1620993541&sr=8-212
"(Renewed) HP 15 10th Gen Intel Core i3 15.6-inch FHD Laptop (i3-1005G1/8GB/1TB/Win 10/MS Office/Jet Black/1.85kg), 15q-ds3001TU","₹37,990",https://www.amazon.in/Renewed-HP-15-6-inch-i3-1005G1-15q-ds3001TU/dp/B08K7JNP8Y/ref=sr_1_213?dchild=1&keywords=Laptop&qid=1620993541&sr=8-213
"HP 15-bc515tx 15.6-inch Laptop (9th Gen i5-9300H/8GB/1TB/Windows 10 Home/3GB NVIDIA GeForce GTX 1050 Graphics), Acid Green","₹56,990",https://www.amazon.in/HP-15-bc515tx-15-6-inch-i5-9300H-Graphics/dp/B07THW5F9F/ref=sr_1_214?dchild=1&keywords=Laptop&qid=1620993541&sr=8-214
"Acer Acer One Intel Pentium Gold 4415U Processor 14"" (35.56cms) Display 1366 x 768 Laptop (4 GB Ram/1TB HDD/Windows 10 Home/Integrated Graphics/Black/1.8kgs), Z2-485","₹30,990",https://www.amazon.in/Acer-Processor-Integrated-Graphics-Z2-485/dp/B08CY9SL14/ref=sr_1_215?dchild=1&keywords=Laptop&qid=1620993541&sr=8-215
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/8GB RAM(Upgradable to 16)/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹34,999",https://www.amazon.in/Dell-Latitude-Upgradable-Integrated-Graphics/dp/B094151TQC/ref=sr_1_216?dchild=1&keywords=Laptop&qid=1620993541&sr=8-216
"2020 Newest Lenovo IdeaPad 3 15.6"" HD Laptop for Business and Student, AMD Ryzen 3 3250U(Beat i7-7600u), 16GB RAM, 512GB SSD, HDMI WiFi, Windows 10 w/GM Accessories","₹94,270",https://www.amazon.in/Lenovo-IdeaPad-Business-i7-7600u-Accessories/dp/B08R1RS3MC/ref=sr_1_217?dchild=1&keywords=Laptop&qid=1620993541&sr=8-217
"ASUS ROG Strix G15 (2020), 15.6"" FHD 144Hz, Intel Core i5-10300H 10th Gen, GTX 1650 Ti 4GB Graphics, Gaming Laptop (8GB RAM/1TB SSD/Office 2019/Windows 10/Electro Punk/2.3 Kg), G512LI-HN118TS","₹77,990",https://www.amazon.in/ASUS-i5-10300H-Graphics-Windows-G512LI-HN118TS/dp/B0933K2MBQ/ref=sr_1_218?dchild=1&keywords=Laptop&qid=1620993541&sr=8-218
"AVITA Essential NE14A2INC433-CR 14"" (35.56cms)Laptop (Celeron N4000/4GB/128GB SSD/Window 10 Home in S Mode/Integrated Graphics), Concrete Grey","₹17,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A10106842SPZJQ89RPNAK&url=%2FAVITA-Essential-NE14A2INC433-CR-Integrated-Graphics%2Fdp%2FB08DDYYZ3G%2Fref%3Dsr_1_219_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993541%26sr%3D8-219-spons%26psc%3D1&qualifier=1620993541&id=6134011395490316&widgetName=sp_mtf
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 128GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JA-EK092TS","₹39,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A10087681F5ESB1VIM50O&url=%2FASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK092TS%2Fdp%2FB08JMR2GXG%2Fref%3Dsr_1_220_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993541%26sr%3D8-220-spons%26psc%3D1&qualifier=1620993541&id=6134011395490316&widgetName=sp_mtf
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/4GB RAM (Upgradable to 16)/320GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹31,499",https://www.amazon.in/Dell-Latitude-Upgradable-Integrated-Graphics/dp/B09414JQ8B/ref=sr_1_221?dchild=1&keywords=Laptop&qid=1620993541&sr=8-221
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 4 GB Ram & 512 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹30,790",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093VYP5WX/ref=sr_1_222?dchild=1&keywords=Laptop&qid=1620993541&sr=8-222
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/8GB RAM(Upgradable to 16)/256GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹31,999",https://www.amazon.in/Lenovo-Upgradable-Integrated-Graphics-Fingerprint/dp/B091N5QN1S/ref=sr_1_223?dchild=1&keywords=Laptop&qid=1620993541&sr=8-223
"Lenovo Legion 5Pi 10th Gen Intel Core i7 15.6"" FHD Gaming Laptop (16GB/1TB SSD/Windows 10/MS Office 2019/144 Hz/NVIDIA RTX 2060 6GB GDDR6/with M300 RGB Gaming Mouse/Iron Grey/2.3Kg), 82AW005SIN","₹1,35,490",https://www.amazon.in/Lenovo-Legion-Gaming-Windows-82AW005SIN/dp/B08CQ21154/ref=sr_1_224?dchild=1&keywords=Laptop&qid=1620993541&sr=8-224
"HP 15 Thin & Light 15.6"" (39.62cms) FHD Laptop (11th Gen Intel Core i5-1135G7, 8GB DDR4, 256GB SSD + 1TB HDD, Win 10 Home, MS Office, 2GB MX350 Graphics, FPR, Natural Silver, 1.76 Kg), 15s-du3047TX","₹62,490",https://www.amazon.in/HP-39-62cms-i5-1135G7-Graphics-15s-du3047TX/dp/B08PPZG85B/ref=sr_1_225?dchild=1&keywords=Laptop&qid=1620993541&sr=8-225
"LG Gram 10th Gen Intel Core i7-1065G7 17-inch IPS WQXGA (2560X1600) Thin and Light Laptop (8GB/512GB SSD/Windows 10 64-bit/Dark Silver/1.35kg), 17Z90N","₹98,947",https://www.amazon.in/LG-i7-1065G7-17-inch-2560X1600-Windows/dp/B08J3D2YHV/ref=sr_1_226?dchild=1&keywords=Laptop&qid=1620993541&sr=8-226
HP 250 G8 Laptop 3Y665PA (11th Gen Intel Core i3-1115G4/ 4GB Ram/ 256GB SSD/15.6 inch HD/DOS/Intel UHD Graphics/ Dark Ash Silver/1.74Kg),,https://www.amazon.in/HP-Laptop-3Y665PA-i3-1115G4-Graphics/dp/B08ZYTQZCF/ref=sr_1_227?dchild=1&keywords=Laptop&qid=1620993541&sr=8-227
"Lenovo V15 AMD RYZEN 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/Grey/1.85Kg),82C7001YIH","₹28,490",https://www.amazon.in/Lenovo-V15-15-6-inch-Windows-82C7001YIH/dp/B0897MV47X/ref=sr_1_228?dchild=1&keywords=Laptop&qid=1620993541&sr=8-228
"HP 15 Thin & Light Ryzen 3-3250 Laptop, 4 GB RAM, 1TB HDD, 38.1 cms (15"") FHD Screen, Windows 10, MS Office (15s-gr0006au)","₹31,483",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A1010160H8PBBT7QCR01&url=%2FHP-db1060au-Laptop-Ryzen3-Microsoft-Natural%2Fdp%2FB083SNGBLF%2Fref%3Dsr_1_229_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993541%26sr%3D8-229-spons%26psc%3D1&qualifier=1620993541&id=6134011395490316&widgetName=sp_btf
"HP Pavilion x360 Touchscreen 2-in-1 FHD 14-inch (35.56 cms) Laptop (10th Gen Core i3-10110U/8GB/512GB SSD/Win 10/MS Office/Mineral Silver/1.58 kg), 14-dh1178tu","₹53,950",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A10079761GOWR793H0093&url=%2FHP-Pavilion-Touchscreen-i3-10110U-14-dh1178tu%2Fdp%2FB08GD95H1N%2Fref%3Dsr_1_230_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993541%26sr%3D8-230-spons%26psc%3D1&qualifier=1620993541&id=6134011395490316&widgetName=sp_btf
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 35.56 cm FHD Thin and Light Laptop (8GB/512GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Transparent Silver/1.6 kg), X415JA-EK094TS","₹46,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A1008032GA7NQE4OUU3Z&url=%2FASUS-i5-1035G1-Integrated-Transparent-X415JA-EK094TS%2Fdp%2FB08JMMHZLN%2Fref%3Dsr_1_225_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993546%26sr%3D8-225-spons%26psc%3D1&qualifier=1620993546&id=824302264516839&widgetName=sp_atf_next
"ASUS VivoBook Ultra 15 AMD Ryzen 5 4500U 15.6-inch (39.62 cms) FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD/Windows 10/Integrated Graphics/Bespoke Black/1.80 kg), M513IA-EJ310T","₹51,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A10076961570TKHJ7U0S7&url=%2FASUS-VivoBook-15-6-inch-Integrated-M513IA-EJ310T%2Fdp%2FB08CHZGPCB%2Fref%3Dsr_1_226_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993546%26sr%3D8-226-spons%26psc%3D1&qualifier=1620993546&id=824302264516839&widgetName=sp_atf_next
"ASUS VivoBook 15 Intel Celeron N3350 15.6"" (39.62cms) HD Laptop (4GB RAM/1TB HDD/Windows 10/Integrated Graphics/Black/2.0 kg), X540NA-GQ285T",,https://www.amazon.in/ASUS-VivoBook-15-6-inch-Integrated-X540NA-GQ285T/dp/B08BV8N5ZR/ref=sr_1_227?dchild=1&keywords=Laptop&qid=1620993546&sr=8-227
"Lenovo IdeaPad S145 Intel Core i5 10th Gen 15.6"" (39.62 cms) Full HD Thin and Light Laptop (8GB/512GB SSD/Windows10/Office/Platinum Grey/1.85Kg), 81W800HWIN","₹61,500",https://www.amazon.in/Lenovo-IdeaPad-Windows10-Platinum-81W800HWIN/dp/B08GGC5Y19/ref=sr_1_228?dchild=1&keywords=Laptop&qid=1620993546&sr=8-228
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 16 GB Ram & 128 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹35,390",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093VW4MBS/ref=sr_1_229?dchild=1&keywords=Laptop&qid=1620993546&sr=8-229
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/16GB RAM/256GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹34,999",https://www.amazon.in/Renewed-Lenovo-Integrated-Graphics-Fingerprint/dp/B091N6735M/ref=sr_1_230?dchild=1&keywords=Laptop&qid=1620993546&sr=8-230
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/16GB RAM /1TB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹34,999",https://www.amazon.in/Renewed-Lenovo-Integrated-Graphics-Fingerprint/dp/B091N55CTR/ref=sr_1_231?dchild=1&keywords=Laptop&qid=1620993546&sr=8-231
"Dell Inspiron 3505 15"" (38.1 cms) FHD AG Laptop (Ryzen-3 3250U / 4 GB / 1TB+256 SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560338WIN9S","₹36,190",https://www.amazon.in/Dell-Inspiron-Display-Graphics-D560338WIN9S/dp/B08HPY2N4W/ref=sr_1_232?dchild=1&keywords=Laptop&qid=1620993546&sr=8-232
"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i5/4GB RAM/1TB HDD/Type C Data/Win10), ZED AIR CX5","₹36,260",https://www.amazon.in/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRHH2NH/ref=sr_1_233?dchild=1&keywords=Laptop&qid=1620993546&sr=8-233
"Dell Inspiron 3501 15.6"" (39.62 cms) FHD Display Laptop (i5-1135G7 / 4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win 10 + MSO / Soft Mint Color) D560437WIN9SE","₹52,990",https://www.amazon.in/Dell-Inspiron-i5-1135G7-Integrated-D560437WIN9SE/dp/B08X4PZZMM/ref=sr_1_234?dchild=1&keywords=Laptop&qid=1620993546&sr=8-234
"AVITA Essential NE14A2INC433-MB 14"" (35.56cms) Laptop (Celeron N4000/4GB/128GB SSD/Window 10 Home in S Mode/Integrated Graphics), Matt Black","₹17,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A101049613RWPUK0MVE92&url=%2FAVITA-Essential-NE14A2INC433-MB-Integrated-Graphics%2Fdp%2FB08DDZLCQF%2Fref%3Dsr_1_235_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993546%26sr%3D8-235-spons%26psc%3D1&qualifier=1620993546&id=824302264516839&widgetName=sp_mtf
"HP Pavilion x360 Core i3 Touchscreen 14-inch (35.56 cms) FHD Laptop (i3-10110U/8GB/256GB SSD/Win 10/MS Office/Mineral Silver/1.6kg), 14-dh1181tu","₹55,800",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A1008220APAL57FVDAHC&url=%2FHP-Pavilion-Touchscreen-i3-10110U-14-dh1181tu%2Fdp%2FB08HK11NCJ%2Fref%3Dsr_1_236_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993546%26sr%3D8-236-spons%26psc%3D1&qualifier=1620993546&id=824302264516839&widgetName=sp_mtf
"Acer Aspire 5 14"" (35.56cms) Full HD IPS Display Thin and Light Notebook (Intel i5-11th Gen/8GB Ram/512GB SSD/Win10/Integrated Intel IRIS Graphics/Safari Gold), A514-54","₹54,475",https://www.amazon.in/Acer-Display-Notebook-Integrated-Graphics/dp/B08M41X3SK/ref=sr_1_237?dchild=1&keywords=Laptop&qid=1620993546&sr=8-237
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/4GB RAM(Upgradable to 16)/128GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹32,999",https://www.amazon.in/Dell-Latitude-Upgradable-Integrated-Graphics/dp/B09414Q18W/ref=sr_1_238?dchild=1&keywords=Laptop&qid=1620993546&sr=8-238
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/8GB RAM (Upgradable to 16)/500GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹32,999",https://www.amazon.in/Dell-Latitude-Upgradable-Integrated-Graphics/dp/B094146DDQ/ref=sr_1_239?dchild=1&keywords=Laptop&qid=1620993546&sr=8-239
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/8GB RAM(Upgradable to 16)/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹32,999",https://www.amazon.in/Lenovo-Upgradable-Integrated-Graphics-Fingerprint/dp/B091N6JX1C/ref=sr_1_240?dchild=1&keywords=Laptop&qid=1620993546&sr=8-240
"Microsoft Surface Laptop 3 Intel Coreâ„¢ i5 10th Gen 13.5"" (34.29 cms) Touchscreen Laptop (8GB/128GB SSD/Windows 10 Home/Integrated Graphics/Platinum/1.265kg), VGY-00021","₹1,02,399",https://www.amazon.in/Microsoft-Touchscreen-Integrated-Graphics-VGY-00021/dp/B08692DXK2/ref=sr_1_241?dchild=1&keywords=Laptop&qid=1620993546&sr=8-241
"(Renewed) Dell Latitude E7280 12.5-Inch Laptop (Core i5 6th Gen/16GB RAM/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics,Backlit Keyboard), Black",,https://www.amazon.in/Dell-Latitude-12-5-Inch-Integrated-Graphics/dp/B09413Q5M9/ref=sr_1_242?dchild=1&keywords=Laptop&qid=1620993546&sr=8-242
"Acer Swift 3 SF314-52 14-inch Laptop (Intel Core i5-8250U/4GB/256GB/Windows 10 Home Single Language/Integrated Graphics), Stellar Blue","₹48,990",https://www.amazon.in/Acer-SF314-52-i5-8250U-Language-Integrated/dp/B07GLYTHZF/ref=sr_1_243?dchild=1&keywords=Laptop&qid=1620993546&sr=8-243
"ASUS VivoBook 15 (2020) Intel Core i3-1005G1 10th Gen, 15.6""(39.62cms) FHD Thin and Light Laptop (4GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.8 Kg), X515JA-EJ301T","₹33,990",https://www.amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X515JA-EJ301T/dp/B08PQVXSVK/ref=sr_1_244?dchild=1&keywords=Laptop&qid=1620993546&sr=8-244
"AVITA LIBER NS13A1IN022P 13.3-inch Laptop (Core i5-7Y54/8GB/512SSD/Windows 10 Home/Integrated Graphics), Urban Ruby","₹65,208",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A100984819ONQ6LE5MO3J&url=%2FAVITA-NS13A1IN022P-13-3-inch-Integrated-Graphics%2Fdp%2FB07M91GQXV%2Fref%3Dsr_1_245_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993546%26sr%3D8-245-spons%26psc%3D1&qualifier=1620993546&id=824302264516839&widgetName=sp_btf
"Lenovo IdeaPad Slim 3 Intel Celeron N4020 15.6"" (39.62cms) HD Thin and Light Laptop (4GB/256GB SSD/Windows 10/Platinum Grey/1.7Kg), 81WQ003LIN","₹28,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A10103402ICBDM1OF9ZC3&url=%2FLenovo-IdeaPad-39-62cms-Platinum-81WQ003LIN%2Fdp%2FB08TQQ4ZHM%2Fref%3Dsr_1_246_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993546%26sr%3D8-246-spons%26psc%3D1&qualifier=1620993546&id=824302264516839&widgetName=sp_btf
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD Thin and Light Laptop (4GB/256GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JA-EK312TS","₹34,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A10092922UMQLF4JIG5VF&url=%2FASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK312TS%2Fdp%2FB08JMSHVJW%2Fref%3Dsr_1_241_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993549%26sr%3D8-241-spons%26psc%3D1&qualifier=1620993549&id=1623578288504815&widgetName=sp_atf_next
